name,sku,description,brand,price,Quantity On Hand,Width,Height,Length,Weight,Weight(UOM),,,,,
"Ikea Work Lamp, IKEA JANSJOLED Work Lamp.",403.101.90,"Product description Arm: Steel, Copper-plated, Clear lacquer Shade: Aluminium, Copper-plated, Clear lacquer

Product dimensions Luminous flux: 88 lm Height: 60 cm Base diameter: 12 cm Cord length: 2.0 m Power: 2.0 W

Package measurement and weight Article Number: 403.101.90 Packages: 1 Width: 12 cm Height: 5 cm Length: 27 cm Weight: 1.07 kg

Key features - You can easily direct the light where you want it because the lamp arm and head are adjustable. - The LED light source consumes up to 85% less energy and lasts 20 times longer than incandescent bulbs.

good to know May be completed with other lamps in the same series. LED life time approx. 20.000 hours. Light colour; warm white (3000 Kelvin). Built-in LED light source. care instructions Wipe clean with a damp cloth. Wipe dry with a clean cloth.",Ikea,29.58,1,12,5,27,1,kg,,,,,
KANSAS Black Chair x 2pcs,107.14.301,"<iframe loading=""lazy"" title=""KANSAS CHAIRX 4PCS- ASSEMBLY VIDEO"" width=""1200"" height=""675"" src=""https://www.youtube.com/embed/Oc9LfE6WnYA?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" style=""box-sizing: inherit; margin-bottom: 0.687em; max-width: 100%; width: 946.331px; height: 550px; color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""></iframe><br style=""box-sizing: inherit; color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""><span style=""color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;"">MODERN INDUSTRIAL STYLE – A perfect seat for the dining room, kitchen, office, patio or restaurant cafe.</span><br style=""box-sizing: inherit; color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""><span style=""color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;"">DURABLE CONSTRUCTION – Heavy duty Steel makes up the frame. The modern chair features a scratch-resistant, powder-coated finish and an X-brace for added support and stability</span><br style=""box-sizing: inherit; color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""><span style=""color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;"">SPACE SAVING DESIGN – A practical seating solution, stackable design allows for convenient and space-saving storage options, while its rubber feet prevent scratching, marking and slipping.</span><br style=""box-sizing: inherit; color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""><span style=""color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;"">INDOOR / OUTDOOR USE – Resistant to water, these can be used both indoors and under cover outdoors.</span><br style=""box-sizing: inherit; color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""><span style=""color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;"">MEASUREMENTS:</span><br style=""box-sizing: inherit; color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""><span style=""color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;"">Product Dimensions:W44.5xD51XH85cm</span><br style=""box-sizing: inherit; color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""><span style=""color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;"">Maximum Weight Capacity:150kgs</span>",Idiya,99,20.5,44,85,,11.5,kg,,,,,
KANSAS Blue Chair x 4pcs  ,107.14.303,"<br style=""box-sizing: inherit; color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""><iframe loading=""lazy"" title=""KANSAS CHAIRX 4PCS- ASSEMBLY VIDEO"" width=""1200"" height=""675"" src=""https://www.youtube.com/embed/Oc9LfE6WnYA?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" style=""box-sizing: inherit; margin-bottom: 0.687em; max-width: 100%; width: 946.331px; height: 550px; color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""></iframe><br style=""box-sizing: inherit; color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""><span style=""color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;"">MODERN INDUSTRIAL STYLE – A perfect seat for the dining room, kitchen, office, patio or restaurant cafe.</span><br style=""box-sizing: inherit; color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""><span style=""color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;"">DURABLE CONSTRUCTION – Heavy duty Steel makes up the frame. The modern chair features a scratch-resistant, powder-coated finish and an X-brace for added support and stability</span><br style=""box-sizing: inherit; color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""><span style=""color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;"">SPACE SAVING DESIGN – A practical seating solution, stackable design allows for convenient and space-saving storage options, while its rubber feet prevent scratching, marking and slipping.</span><br style=""box-sizing: inherit; color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""><span style=""color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;"">INDOOR / OUTDOOR USE – Resistant to water, these can be used both indoors and under cover outdoors.</span><br style=""box-sizing: inherit; color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""><span style=""color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;"">MEASUREMENTS:</span><span style=""color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;"">Product Dimensions:W44.5xD51XH85cm</span><br style=""box-sizing: inherit; color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""><span style=""color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;"">&nbsp;Maximum Weight Capacity:150kgs</span><span style=""color: rgb(85, 85, 85); font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px;""></span>",Idiya,185,11,44.5,85,51,2.3,kg,,,,,
KANSAS Brown Chairx 4pcs,107.14.304,"<h5><br style=""box-sizing: inherit;""><iframe loading=""lazy"" title=""KANSAS CHAIRX 4PCS- ASSEMBLY VIDEO"" width=""1200"" height=""675"" src=""https://www.youtube.com/embed/Oc9LfE6WnYA?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" style=""box-sizing: inherit; margin-bottom: 0.687em; max-width: 100%; width: 946.331px; height: 550px;""></iframe><br style=""box-sizing: inherit;"">If you are looking for the perfect chair set addition for your lovely bach or home, the Kansas 4-Piece Brown Chair Set is something you should take a squiz at.<span style=""font-style: inherit; font-variant-caps: inherit; font-variant-ligatures: inherit; font-weight: inherit; text-align: inherit;"">Let’s face it — your bach or home deserves the brightest and tightest glam. Let any part of your room be transformed aesthetically with this fantastic addition without spending too much.</span><span style=""font-style: inherit; font-variant-caps: inherit; font-variant-ligatures: inherit; font-weight: inherit; text-align: inherit;"">This set consists of four (4) heavy-duty metal chairs that are inspired by modern industrial designs. These chairs will easily fit your home or bach with a retro-inspired look and decorations. Furthermore, they can also be used as dining chairs for various commercial businesses such as bars, coffee shops, cafes, restaurants and so on.</span><span style=""font-style: inherit; font-variant-caps: inherit; font-variant-ligatures: inherit; font-weight: inherit; text-align: inherit;"">It features a metal X-brace support underneath its sitting space for extra stability and support as an all-metal chair. This means it will easily handle large amounts of weights that other chairs cannot.</span><span style=""font-style: inherit; font-variant-caps: inherit; font-variant-ligatures: inherit; font-weight: inherit; text-align: inherit;"">This chair set also provides extreme warmth and comfort to anyone seated on it. Not to mention, people with large body builds will indeed have no problems using this chair as it can easily support their weight due to its solid construction. Thus, business owners who would like to have a reliable and durable chair that their customers can use will surely love this vintage chair. Meanwhile, its elegant brown colour will surely attract many people’s attention, whether you are going to use this as a seating tool for your customers at your local business or as an extra seating area for your guests at home.</span><span style=""font-style: inherit; font-variant-caps: inherit; font-variant-ligatures: inherit; font-weight: inherit; text-align: inherit;"">What’s more, thanks to the high quality, durable materials used for construction, you can be sure that every money spent on this elegant chair set will be an overall worthwhile purchase as it will last you for many years upon purchase and with regular use — all at an affordable cost. Plus, you can expect that this chair can take lots of abuse and punishment during its usage; falls and being flipped over won’t severely damage this very durable chair.</span><span style=""font-style: inherit; font-variant-caps: inherit; font-variant-ligatures: inherit; font-weight: inherit; text-align: inherit;"">Your bach or home deserves a stunning makeover, and nothing can revamp your room more than the Kansas 4-Piece Brown Chairs. Get it today and leave your family and guests impressed with a gorgeous and functional furniture upgrade on their next visit.</span></h5>",Idiya,185.06,21,44.5,85,,23,kg,,,,,
KANSAS White Chairx 4pcs,107.14.302,"<h5><br style=""box-sizing: inherit;""><iframe loading=""lazy"" title=""KANSAS CHAIRX 4PCS- ASSEMBLY VIDEO"" width=""1200"" height=""675"" src=""https://www.youtube.com/embed/Oc9LfE6WnYA?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" style=""box-sizing: inherit; margin-bottom: 0.687em; max-width: 100%; width: 946.331px; height: 550px;""></iframe><br style=""box-sizing: inherit;"">If you are looking for the perfect chair set addition for your lovely bach or home, the Kansas 4-Piece White Chair Set is something you should take a squiz at.<span style=""font-style: inherit; font-variant-caps: inherit; font-variant-ligatures: inherit; font-weight: inherit; text-align: inherit;"">Let’s face it — your bach or home deserves the brightest and tightest glam. Let any part of your room be transformed aesthetically with this fantastic addition without spending too much.</span><span style=""font-style: inherit; font-variant-caps: inherit; font-variant-ligatures: inherit; font-weight: inherit; text-align: inherit;"">This set consists of four (4) heavy-duty metal chairs that are inspired by modern industrial designs. These chairs will easily fit your home or bach with a retro-inspired look and decorations. Furthermore, they can also be used as dining chairs for various commercial businesses such as bars, coffee shops, cafes, restaurants and so on.</span><span style=""font-style: inherit; font-variant-caps: inherit; font-variant-ligatures: inherit; font-weight: inherit; text-align: inherit;"">On top of that, it features a metal X-brace support underneath its sitting space for extra stability and support as an all-metal chair. This means it will easily handle large amounts of weights that other chairs cannot.</span><span style=""font-style: inherit; font-variant-caps: inherit; font-variant-ligatures: inherit; font-weight: inherit; text-align: inherit;"">This fabulous set also provides extreme warmth and comfort to anyone seated on it. Not to mention, people with large body builds will indeed have no problems using this chair as it can easily support their weight due to its solid construction. Thus, business owners who would like to have a reliable and durable chair that their customers can use will surely love this vintage chair.</span><span style=""font-style: inherit; font-variant-caps: inherit; font-variant-ligatures: inherit; font-weight: inherit; text-align: inherit;"">Meanwhile, its elegant white colour will surely attract many people’s attention, whether you will use this as a seating tool for your customers at your local business or as an extra seating area for your guests at home.</span><span style=""font-style: inherit; font-variant-caps: inherit; font-variant-ligatures: inherit; font-weight: inherit; text-align: inherit;"">What’s more, thanks to the high quality, durable materials used for construction, you can be sure that every money spent on this elegant chair set will be an overall worthwhile purchase as it will last you for many years upon purchase and with regular use — all at an affordable cost. Plus, you can expect that this chair can take lots of abuse and punishment during its usage — falls and being flipped over won’t severely damage this very durable chair.</span><span style=""font-style: inherit; font-variant-caps: inherit; font-variant-ligatures: inherit; font-weight: inherit; text-align: inherit;"">Your bach or home deserves a stunning makeover, and nothing can revamp your room more than the Kansas 4-Piece White Chairs. Get it today and leave your family and guests impressed with an attractive and functional furniture upgrade on their next visit.</span></h5>",Idiya,185.06,15,44.5,85,,23,kg,,,,,
KEELUNG Slat Queen Bed| White-Oak| Solid Pine Wood,105.17.190,"Forget the hassles of buying a new bed for years with the KEELUNG slat bed. This queen bed has a simple design with a sturdy wooden structure that looks good with furniture or decors of any style or colour.

The bed frame doesn’t come with a&nbsp;<a href=""https://idiya.co.nz/product-category/buy-ikea-bedroom-furniture-online-nz/bed/mattress/"">mattress</a>&nbsp;or bed linen. Assembly is required.
<h5>Product Specifications</h5>
<ul>
 	<li style=""list-style-type: none;"">
<ul>
 	<li style=""font-weight: 400;"">Size:&nbsp;<span style=""font-weight: 400;"">Queen Size</span></li>
 	<li style=""font-weight: 400;"">Colour:&nbsp;<span style=""font-weight: 400;"">White/Oak</span></li>
 	<li style=""font-weight: 400;"">Bed Frame Dimension (Without Headboard):<span style=""font-weight: 400;"">&nbsp;208 cm X 158 cm&nbsp;</span></li>
 	<li style=""font-weight: 400;"">Headboard Height:<span style=""font-weight: 400;"">&nbsp;82</span></li>
 	<li style=""font-weight: 400;"">Bed Frame Weight:<span style=""font-weight: 400;"">&nbsp;40 kg</span></li>
 	<li style=""font-weight: 400;"">Midbeam Dimension:<span style=""font-weight: 400;"">&nbsp;139cm X 7 cm X 6 cm</span></li>
 	<li style=""font-weight: 400;"">Midbeam Material:<span style=""font-weight: 400;"">&nbsp;Woodden</span></li>
 	<li style=""font-weight: 400;"">Midbeam Weight:<span style=""font-weight: 400;"">&nbsp;0.354 kg</span></li>
 	<li style=""font-weight: 400;"">Bed Slats Material:<span style=""font-weight: 400;"">&nbsp;Wood</span></li>
 	<li style=""font-weight: 400;"">Headboard/ Footboard Material:&nbsp;<span style=""font-weight: 400;"">Wood</span></li>
 	<li style=""font-weight: 400;"">Bedside Material:&nbsp;<span style=""font-weight: 400;"">Wood</span></li>
 	<li style=""font-weight: 400;"">Mattress Dimension:<span style=""font-weight: 400;"">&nbsp;200 cm X 150 cm</span></li>
 	<li style=""font-weight: 400;"">Brand:<span style=""font-weight: 400;"">&nbsp;Idiya</span></li>
 	<li style=""font-weight: 400;"">Place of Origin:<span style=""font-weight: 400;"">&nbsp;Please refer to the packaging label for the country of origin</span></li>
</ul>
</li>
</ul>
<h5>Features</h5>
<span style=""font-weight: 400;"">The bed frame has a sturdy wooden structure and a solid mid beam</span><span style=""font-weight: 400;"">The</span>&nbsp;wooden slatted bed base provides reliable support for the mattress to keep it soft and suppleA high headboard to make sure you can rest your back and sit comfortably&nbsp;The bed frame is h<span style=""font-weight: 400;"">igh enough which lets you vacuum under the bed easily</span>
<h5>Description</h5>
The Idiya Keelung Slat queen size bed frame has a clean and sleek design. This high bed frame will glam up your bedroom with decors of any style or colour. The bed frame is made of solid pine wood that gives you a long-lasting damage-free experience.&nbsp;

You won’t be needing a box spring as the bed slats provide reliable support for the mattress to stay propped up. The noise-free design will ensure you have the ultimate sleeping comfort.&nbsp;

This bed frame comes in 2 packages<span style=""font-weight: 400;"">. All the tools, parts and instructions are included for stress-free assembly. The assembly instructions will be given along with the packages.&nbsp;</span><span style=""font-weight: 400;""></span>
<h5>Care</h5>
<span style=""font-weight: 400;"">Wipe clean using a damp cloth and a mild cleaner&nbsp;</span><span style=""font-weight: 400;"">Wipe dry with a clean cloth</span><span style=""font-weight: 400;""></span>
<h5>Why Buy Keelung Slat Queen Size Bed?</h5>
<span style=""font-weight: 400;"">If you’re looking for a&nbsp;</span>mid-century style<span style=""font-weight: 400;"">&nbsp;bed, the Keelung Slat queen size bed can be a good choice in an&nbsp;</span>affordable<span style=""font-weight: 400;"">&nbsp;price range</span>Noise-free design<span style=""font-weight: 400;"">&nbsp;to make sure there’s no creaking or squeaking</span><span style=""font-weight: 400;"">The long-lasting materials and paints will save you from the hassles of buying a new bed for many years!</span><span style=""font-weight: 400;"">The sturdy wooden slats support and extend the life of any foam, latex or spring mattress</span>
Get to know&nbsp;<span style=""font-weight: 400;"">more about queen size beds on&nbsp;</span><a href=""https://en.wikipedia.org/wiki/Bed_size#New_Zealand""><span style=""font-weight: 400;"">Wikipedia</span></a><span style=""font-weight: 400;"">!</span>

<span style=""font-weight: 400;"">If you’re not from the North Island, visit the&nbsp;</span><a href=""https://south.idiya.co.nz/""><span style=""font-weight: 400;"">South Island</span></a><span style=""font-weight: 400;"">&nbsp;store for the same&nbsp;<a href=""https://south.idiya.co.nz/product/keelung-slat-bed-queen-size-white-oaksolid-wood/"">Keelung Queen Size Slat Bed</a>&nbsp;for easy delivery.</span>

Packages: You'll get the product in 2 boxes.Box details:

Carton 1# dimention :209 x 24 x 14cm,18.80kgs&nbsp;Carton 2# dimention:152.5 x 20 x 7cm,8.40kgs",Idiya,287.3,7,158,82,208,27.2,kg,,,,,
KOBE Computer Desk with 2 Drawers,112.20.133," style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px;""><font color=""#555555"" face=""Lato, Arial, Helvetica, sans-serif""><span style=""font-size: 14px;"">Idiya KOBE Computer Desk , white with 2 Drawer and space in between is perfect for your home office. Simple design , Solid&nbsp; legs make all the difference.</span></font> style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px;""><font color=""#555555"" face=""Lato, Arial, Helvetica, sans-serif""><span style=""font-size: 14px;"">Requires easy Assembly.</span></font><font color=""#555555"" face=""Lato, Arial, Helvetica, sans-serif""><span style=""font-size: 14px;"">Material</span></font><font color=""#555555"" face=""Lato, Arial, Helvetica, sans-serif""><span style=""font-size: 14px;"">MDF with PU matt</span></font><font color=""#555555"" face=""Lato, Arial, Helvetica, sans-serif""><span style=""font-size: 14px;"">drawer front with paper</span></font><font color=""#555555"" face=""Lato, Arial, Helvetica, sans-serif""><span style=""font-size: 14px;"">Metal leg with Powder coating</span></font><font color=""#555555"" face=""Lato, Arial, Helvetica, sans-serif""><span style=""font-size: 14px;"">Product Dimension</span></font><font color=""#555555"" face=""Lato, Arial, Helvetica, sans-serif""><span style=""font-size: 14px;"">Width: 120 cm</span></font><font color=""#555555"" face=""Lato, Arial, Helvetica, sans-serif""><span style=""font-size: 14px;"">Depth: 59 cm</span></font><font color=""#555555"" face=""Lato, Arial, Helvetica, sans-serif""><span style=""font-size: 14px;"">Height: 76 cm</span></font><font color=""#555555"" face=""Lato, Arial, Helvetica, sans-serif""><span style=""font-size: 14px;"">Max. load: 50 kg</span></font><font color=""#555555"" face=""Lato, Arial, Helvetica, sans-serif""><span style=""font-size: 14px;"">Package Dimension:</span></font><font color=""#555555"" face=""Lato, Arial, Helvetica, sans-serif""><span style=""font-size: 14px;"">149 ×67.5 × 13 cm</span></font>",Idiya,299.98,46,76,59,120,33.2,kg,,,,,
KOMPLEMENT Drawer with Glass Front Black-Brown 50X58 cm,803.550.30," class=""media_iframe_video"" data-oe-expression=""//www.youtube.com/embed/cjuKgdVxg1I?autoplay=1&amp;mute=1&amp;rel=0""> class=""css_editable_mode_display"">&nbsp; class=""media_iframe_video_size"">&nbsp;<iframe src=""//www.youtube.com/embed/cjuKgdVxg1I?autoplay=1&amp;mute=1&amp;rel=0"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe>If you are looking for a small yet stylish drawer with lots of levels you can use to store some clothes, small pieces of belongings, and other items in your bach or home, the Idiya Darwin Chest of 2 Drawers in White is the perfect choice for you.This beaut piece of furniture features two (2) chest drawers perfect for people living in tiny homes, apartments, and condominium units. It is built upon a sturdy and sleek metal frame that will ensure stability and durability. Plus, this small yet elegant drawer will fit in most bedrooms, living rooms, or any room of choice, as well as other areas such as offices or even in business establishments that need a functional yet stylish small drawer to store their various items and belongings.What's more, its panels are made from solid fiberboard panels and coloured with white acrylic paint that removes stains and splashes a breeze. Its simple yet stunning colour will surely complement the rest of your furniture and decorations at home&nbsp; ” all at an affordable cost.Get the Idiya Darwin Chest of 2 Drawers in White and leave your family and guests impressed with a stylish furniture upgrade on their next visit.>",Ikea,56.62,1,49,4,57,5.92,kg,,,,,
"Kent 3-seater Couch, Cream  Grey",KENT1," style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">This couch have tight look but extremely flexiable look. style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">it has wider seats for extra comfort and velvet fabric makes it more soft and cosy to sit on. style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">Product dimensions:<br style=""box-sizing: inherit;"">length:210cm<br style=""box-sizing: inherit;"">Width:96cm<br style=""box-sizing: inherit;"">Height:85 cm style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">material :<br style=""box-sizing: inherit;"">cover: velvet fabric<br style=""box-sizing: inherit;"">frame:solid wood.",Idiya,1427.21,1,96,85,210,80,kg,,,,,
"Kitchen Cutlery Spoon Set 24 Pieces-Table & Tea Spoons, Forks,Table Knives",PR148," dir=""ltr"" style=""line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 16pt 0pt;""><span style=""font-size:10.5pt;font-family:Arial;color:#555555;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Cutlery Set 24 pieces</span> dir=""ltr"" style=""line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 16pt 0pt;""><span style=""font-size: 10.5pt; font-family: Arial; color: rgb(85, 85, 85); background-color: transparent; font-style: normal; font-variant: normal; text-decoration: none; vertical-align: baseline; white-space: pre-wrap;"">Product Information:</span> dir=""ltr"" style=""line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 16pt 0pt;""><span style=""font-size:10.5pt;font-family:Arial;color:#555555;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">6 x (Table spoons, Table forks, Table Knives, Teaspoons)</span> dir=""ltr"" style=""line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 16pt 0pt;""><span style=""font-size:10.5pt;font-family:Arial;color:#555555;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Heavy duty stainless steel cutlery set with a simple classic modern design&nbsp; that is dishwasher safe bend resistant.</span> dir=""ltr"" style=""line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 16pt 0pt;""><span style=""font-size: 10.5pt; font-family: Arial; color: rgb(85, 85, 85); background-color: transparent; font-style: normal; font-variant: normal; text-decoration: none; vertical-align: baseline; white-space: pre-wrap;"">Package details</span> dir=""ltr"" style=""line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 16pt 0pt;""><span style=""font-size:10.5pt;font-family:Arial;color:#555555;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">24 cm x 14 cm x 5 cm</span> style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);""><span id=""docs-internal-guid-828b79ba-7fff-cc76-74fa-367592a28456""></span> dir=""ltr"" style=""line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;"">&nbsp;",Idiya,16,261,,,,2,kg,,,,,
Klotbo pendant lamp,402.927.18,red color 38cm round pendant lamp from ikea complete with hanging strings but excl bulbaus/nz specdiscontinued product from ikealast few units in stock,Ikea,16.9,10,1,1,1,1.58,,,,,,
"Kunming Armchair, blue",735850043586," style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);""><iframe loading=""lazy"" title=""KUNMING ARMCHAIR TEAL"" width=""1200"" height=""675"" src=""https://www.youtube.com/embed/yHyz90DV2ms?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" style=""box-sizing: inherit; margin-bottom: 0.687em; max-width: 100%; width: 784.406px; height: 550px;""></iframe><br style=""box-sizing: inherit;"">This danish design is designed to improve comfort and looks creating everlasting furniture inspire today. style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">Perfect match with our Genoa 3 Seater Couch style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">Product dimensions:<br style=""box-sizing: inherit;"">length:88cm<br style=""box-sizing: inherit;"">Width:86cm<br style=""box-sizing: inherit;"">Height:84 cm style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">material :<br style=""box-sizing: inherit;"">cover: high quality fabric<br style=""box-sizing: inherit;"">frame:solid wood.<br style=""box-sizing: inherit;"">Leg:solid wood",Idiya,419,1,86,84,88,20,kg,,,,,
"Kursk 3-seater Couch, Chocolate",PR191," style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">Seasons pass and trends come and go, but the modern elegance of the Kursk sofa is timeless. The high armrests complete the clean look. Cosy up with your family or claim the sofa all to yourself with this roomy 3 seater sofa. style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">This product is easy to assemble. only leg assembly required. style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">Color:&nbsp; Chocolate style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">&nbsp; style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">Product dimensions:<br style=""box-sizing: inherit;"">length:243cm<br style=""box-sizing: inherit;"">Width:76cm<br style=""box-sizing: inherit;"">Height:91 cm style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">material :<br style=""box-sizing: inherit;"">cover: High quality fabric<br style=""box-sizing: inherit;"">frame:solid wood.<br style=""box-sizing: inherit;"">Leg:steel",Idiya,1258.21,1,76,91,243,90,kg,,,,,
Ladies Bomber Fancy Jacket - 17315,17315,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,84.5,24,,,,1,,,,,,
Ladies Collar Style Fancy Zipper Sweatshirt - 9085SS,9085SS,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,36.34,24,,,,1,,,,,,
Ladies Collar Style Fancy Zipper Sweatshirt - 9086SS,9086SS,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,58.31,36,,,,1,,,,,,
